Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Iraq,IRQ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.14,1.3,1.46,1,0.82,0.94,0.57,0.49,0.43,..,..,..
Iraq,IRQ,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,202034.9,228185.2,241803.8,241977.5,253932.6,276849.7,292605.6,303534.4,320817,..,..,..
Iraq,IRQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.49122512308566,3.80940223237663,3.92039299020907,3.647826154162,3.52690978155965,3.67545634143913,3.91413558239408,4.01939606855758,4.19980069060561,..,..,..
Ireland,IRL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,6.61,6.64,7.44,8.55,9.2,8.59,10.1,10.78,12.34,..,..,..
Ireland,IRL,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,60944.92,62313.93,61362.45,61532.87,63430.56,65997.29,65493.51,63695.3,61475.62,..,..,..
Ireland,IRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.00887057966622,8.07210210253954,7.72290679386896,7.62715394161117,7.88246255761165,8.16447211395202,7.85842540689455,7.73767308307083,7.24532561598917,..,..,..
Isle of Man,IMN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2.85,3.5,2.06,1.85,2.17,1.96,1.88,2.04,1.9,..,..,..
Isle of Man,IMN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,9.08,2.88,3.27,3.7,3.74,3.98,3.86,3.75,4.47,..,..,..
Israel,ISR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,89082.25,95586.11,87127.22,85289.76,87234.76,86946.38,88473.64,84770.71,87178.82,..,..,..
Israel,ISR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.99106338046306,9.61547310536628,8.31348098517278,7.8773324245043,7.89274590995334,7.60358062251346,7.53029277082162,6.87583869950916,6.91962668433841,..,..,..
Italy,ITA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,11.9,14.39,16.32,17.13,16.57,16.09,16.43,17.08,17.27,..,..,..
Italy,ITA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,472474.6,454261.3,422296.1,402581.8,414245.2,409767.8,404497,398029.5,389003.8,..,..,..
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.6805503702131,6.32766192019354,5.75187766207853,5.38744255964141,5.56329428886422,5.49824437749353,5.43791206092819,5.37694036055885,5.31129216603885,..,..,..
Jamaica,JAM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,9.84,12.16,11.39,11.88,12.12,11.07,10.98,8.88,9.09,..,..,..
Jamaica,JAM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,8960.599,8431.723,8890.513,8699.753,8591.439,9086.854,8743.984,10161.2,9965.399,..,..,..
Jamaica,JAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.74294844927606,2.5215440009247,2.66929522571795,2.58257818248811,2.53671122530592,2.7023632610755,2.57041792124701,3.06241297942447,2.98332523625751,..,..,..
Japan,JPN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,4.82,4.68,5.05,5.58,6.16,6.39,6.92,7.22,7.69,..,..,..
Japan,JPN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1293440,1336090,1348191,1305832,1270472,1261870,1246640,1204368,1166510,..,..,..
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.492971298491,9.8223287810764,9.90839185531013,9.56283195574971,9.27666920977497,9.18971324246907,9.09834451690136,8.80170489941724,8.54099642273341,..,..,..
Jordan,JOR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,3,2.91,3.12,3.1,3.19,4.67,5.26,7.2,8.17,..,..,..
Jordan,JOR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,28458.57,32024.62,32338.66,34485.57,34958.6,35261.33,37067.8,36205.07,36568.12,..,..,..
Jordan,JOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.91931904168507,3.34494706846206,3.09347308459958,2.95137713839159,2.66573038027454,2.49120491465034,2.56023735189123,2.36876862177476,2.3019188436558,..,..,..
Kazakhstan,KAZ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.38,1.33,1.16,1.34,1.72,2.07,2.02,1.88,1.7,..,..,..
Kazakhstan,KAZ,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,305448.3,303254.4,317530.5,268834.2,250218.9,259510.4,279963.5,278541.2,274666.4,..,..,..
Kazakhstan,KAZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,14.824521679448,14.5661856266849,15.2629815143637,12.1022877630719,10.8720862557563,11.3606819805828,11.8962836660129,11.8515781947174,11.4568243697509,..,..,..
Kenya,KEN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,77.31,78.71,76.73,74.95,72.04,70.94,71.3,72.47,68.08,..,..,..
Kenya,KEN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,60647.65,59558.04,61102.16,63704.46,65911.87,71642.67,68193.01,68700.53,81012.89,..,..,..
Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.305721964959236,0.2778679482775,0.314868372219125,0.330532058013876,0.367418426496934,0.399069458041991,0.387839071382839,0.35020306164333,0.437312382670169,..,..,..
Kiribati,KIR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,48.85,47.08,44.53,46.41,45.73,46.49,41.15,41.03,41.03,..,..,..
Kiribati,KIR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,79.287,83.617,90.442,87.84,89.923,96.452,116.612,116.824,117.936,..,..,..
Kiribati,KIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.490575311046591,0.515149886219069,0.563934657711961,0.527025264164891,0.532101759106138,0.572089137900483,0.724481148535252,0.708320723697663,0.699447042441706,..,..,..
"Korea, Dem. People's Rep.",PRK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,18.27,17.83,24.05,21.23,23.31,22.04,11.98,13.19,11.31,..,..,..
"Korea, Dem. People's Rep.",PRK,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,58332.64,60055.14,49236.79,53030.25,46867.57,52057.04,77152.43,73474.53,79342.53,..,..,..
"Korea, Dem. People's Rep.",PRK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.49690186597376,1.54627754917375,1.10508359411769,1.2427420680088,0.993842944506922,1.18151869282282,2.12754025159034,1.97082480486403,2.17594410439332,..,..,..
"Korea, Rep.",KOR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.35,1.61,1.92,2.87,2.74,2.55,2.84,3.18,3.36,..,..,..
"Korea, Rep.",KOR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,669567.5,673008,673438.7,662921.1,683861.1,694678,708428.2,715499.2,698457.7,..,..,..
"Korea, Rep.",KOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.9848036225426,11.95852704987,11.8900369278382,11.5887156236236,11.9146864937447,12.0247680284139,12.200223624857,12.2252125799684,11.7992968274864,..,..,..
Kosovo,XKX,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,19.75,20.89,20.93,21.38,20.37,26.52,25.26,27,26.1,..,..,..
Kosovo,XKX,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0,0,0,0,0.01,0.01,0.02,0.03,0.06,..,..,..
Kuwait,KWT,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,113056.4,117633.4,121870.6,121112.2,125981.9,131717,131104,133836.4,136691.9,..,..,..
Kuwait,KWT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,26.4928550412316,25.1318613953727,23.9575397680746,22.7493789850233,22.7746362449514,22.6154589145238,21.9949361245741,21.1683075893204,20.8615433113418,..,..,..
Kyrgyz Republic,KGZ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,25.95,22.45,24.81,26.6,23.3,21.92,24.55,23.21,27.88,..,..,..
Kyrgyz Republic,KGZ,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,13463.12,16060.02,15561.47,16133.53,16614.69,16194.92,15977.22,18061.6,16907.28,..,..,..
Kyrgyz Republic,KGZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.38247561019838,1.79371165644172,1.63988740471362,1.66354211292948,1.72364820628179,1.59565753762645,1.52128037172082,1.77891124185487,1.55613209008395,..,..,..
Lao PDR,LAO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,63.63,62.36,58.57,58.25,53.27,51.7,50.58,50.22,48.43,..,..,..
Lao PDR,LAO,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,12119.93,13097.21,14052.99,14396.02,19257.33,26546.73,29813.75,29899.16,29276.2,..,..,..
Lao PDR,LAO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.474258871157907,0.502688435953585,0.630353375423551,0.649260982740074,1.3076988469402,2.27853328869775,2.72288168036289,2.72452971890523,2.59425436834699,..,..,..
Latvia,LVA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,35.54,40.37,39.6,40.24,38.1,38.48,42.6,40.97,41.52,..,..,..
Latvia,LVA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,11849.85,11647.43,11574.92,11521.55,11565.81,11404.81,11342.36,11878.58,11704.76,..,..,..
Latvia,LVA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.83418240149458,3.72149107391712,3.7027854362936,3.65250564003487,3.69951965257617,3.64642259880778,3.66415617367092,4.03969750525899,3.95501776027238,..,..,..
Lebanon,LBN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,6.18,5.56,5.92,4.24,4.17,3.96,3.97,4.75,5.46,..,..,..
Lebanon,LBN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,25930.37,28571.79,28550.85,30740.35,32882.39,34053.17,35931.77,34676.75,35209.91,..,..,..
Lebanon,LBN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.19719820751246,4.53236241673727,4.0931695513758,4.00854782860099,4.22165233616818,4.44371194348146,4.79952373874903,4.66961045324869,4.83343990140277,..,..,..
Lesotho,LSO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,42.21,40.53,45.58,42.39,44.94,43.55,39.62,40.22,39.47,..,..,..
Lesotho,LSO,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,2381.08,2436.653,2322.49,2302.918,2341.398,2355.287,2521.88,2527.254,2526.989,..,..,..
Lesotho,LSO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.28139886743581,0.302961282278152,0.293451253870051,0.288797189059784,0.306723416949844,0.321521060958863,0.320784366841317,0.332754478241069,0.345868404665135,..,..,..
Liberia,LBR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,87.1,86.21,87.54,84.02,83.93,82.66,84.77,87.06,87.24,..,..,..
Liberia,LBR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1556.7,1692.542,1662.953,2051.854,2238.049,2308.148,2188.738,2065.16,2222.422,..,..,..
Liberia,LBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.203934324288772,0.22008476963068,0.206854586517827,0.269460667106548,0.273159178367371,0.299672956167287,0.266582941235213,0.230683125976221,0.237097588524958,..,..,..
Libya,LBY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,3.09,2.72,2.48,2.41,3.05,2.58,2.72,2.75,2.8,..,..,..
Libya,LBY,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,75582.16,132614.1,114935.7,97292.82,90010.99,90205.21,112272.1,121569.8,126685.1,..,..,..
Libya,LBY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.77900859257689,9.81718504839119,9.79253731817087,9.51197848916422,8.28894575222032,8.11038051025469,8.64826635347785,8.74086282164311,8.64590335827439,..,..,..
Liechtenstein,LIE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,55.26,55.5,53.53,54.97,55.53,55.82,55.33,56.81,56.13,..,..,..
Liechtenstein,LIE,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,190.337,199.263,206.976,175.334,173.565,163.538,169.664,157.085,163.571,..,..,..
Liechtenstein,LIE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.88372157285363,5.07522257225038,5.22998967559637,4.34483502264395,4.2730825859992,3.97636204100082,4.09826070891288,3.72716796312302,3.85634842263916,..,..,..
Lithuania,LTU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,22.74,23.92,26.34,27.73,28.96,31.47,33.78,33.73,33.53,..,..,..
Lithuania,LTU,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,20030.16,19950.52,19056.19,18609.7,18870.4,18899.76,18822.33,18910.5,18934.41,..,..,..
Lithuania,LTU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.91170744836309,3.99176912034482,3.83055825003914,3.70472045279462,3.81030737613214,3.90568263155931,3.96760999051408,4.15931506316341,4.19818355363391,..,..,..
Luxembourg,LUX,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,3.76,4.15,5.72,6.85,9.09,13.5,15.33,16.09,16.45,..,..,..
Luxembourg,LUX,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,11898.48,11666.86,11135.88,10639.15,10124.98,9846.42,10002.67,10308.89,10481.21,..,..,..
Luxembourg,LUX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,21.0357154570201,20.138017802187,18.68558598351,17.3425678432698,16.0360531176045,15.2116615751511,15.0884736121918,15.3270828193108,15.3051366046184,..,..,..
"Macao SAR, China",MAC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,6.37,11.13,16.61,11.45,5.41,5.38,3.87,8.43,8.43,..,..,..
"Macao SAR, China",MAC,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,84.6,83.4,81.17,80.12,80.55,83.85,81.32,83.74,82.77,..,..,..
Madagascar,MDG,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,28100.16,29388.15,28033.98,28270.06,28342.31,29564.25,28657.33,28950.74,29584.6,..,..,..
Madagascar,MDG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0981687170817389,0.119381317969332,0.124225069169491,0.124323710925382,0.132173016426922,0.124763836603653,0.132721084686923,0.124789633048071,0.149654957550419,..,..,..
Malawi,MWI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,80.17,80.11,79.68,82.7,80.87,78.69,75.94,73.03,73.02,..,..,..
Malawi,MWI,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6615.07,6875.395,7197.118,7670.969,8118.829,8423.09,8996.035,10392.9,10950.78,..,..,..
Malawi,MWI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0613702780400016,0.0607756078122354,0.060926284456412,0.0513898377991555,0.0546078969985256,0.0645883192696797,0.0663860473983605,0.0753489120112536,0.077048499213217,..,..,..
Malaysia,MYS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2.16,2.52,2.75,3.03,3.41,4.43,5.22,5.31,5.11,..,..,..
Malaysia,MYS,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,253766.2,258369.5,277886.4,292802,293607.7,293680.2,285387.9,302598.9,313023.6,..,..,..
Malaysia,MYS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.94693243071501,6.93891533883844,7.42206180381378,7.73213915402628,7.61333069703648,7.48462131029285,7.11844136157193,7.5436049162958,7.72059339068809,..,..,..
Maldives,MDV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.34,1.2,1.26,1.2,1.38,1.21,1.25,1.12,1.11,..,..,..
Maldives,MDV,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,1196.491,1355.514,1371.038,1631.803,1662.404,2096.317,2248.964,2544.21,2600.529,..,..,..
Maldives,MDV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.69228714880889,2.94396176900905,2.82460921123555,3.28311793021035,3.15394116377628,3.86723668800578,3.9346628792529,4.29477415376574,4.18149959960992,..,..,..
Mali,MLI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,78.85,78.7,80.92,80.93,79.93,76.16,76.37,76.61,76.64,..,..,..
Mali,MLI,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,31697.11,32300.78,33597.9,34150.32,35546.16,39985.52,40976.83,42313.38,44154.68,..,..,..
Mali,MLI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.194679038941668,0.18808106989857,0.189219816263589,0.192344791256334,0.201635220674406,0.2495333448912,0.268168649998925,0.274587045904501,0.283642715782006,..,..,..
Malta,MLT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.97,2.67,3.24,4.48,5.98,9.22,7.27,7.54,7.7,..,..,..
Malta,MLT,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,2991.585,3172.587,2843.741,2857.777,2180.451,1884.57,2027.492,2044.551,2139.13,..,..,..
Malta,MLT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.1813543198132,6.46528326682983,5.56733268070062,5.42229115561099,3.72337676636266,2.96976431627123,3.25043429579978,3.20347481583889,3.29046823605033,..,..,..
Marshall Islands,MHL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,12.06,12.03,12.08,11.75,11.32,11.75,11.75,11.72,11.7,..,..,..
Marshall Islands,MHL,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,177.089,176.436,181.783,185.83,191.677,219.846,226.415,228.585,231.754,..,..,..
Marshall Islands,MHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.65239470653754,2.65501982644676,2.77885963545724,2.88581685475714,3.03784658975916,3.6334292039976,3.80401381736495,3.89223509969775,4.01314612770524,..,..,..
Mauritania,MRT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,33.28,31.84,35.02,30.92,28.2,31.66,26.54,25.17,24.7,..,..,..
Mauritania,MRT,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,11093.36,11625.92,11702.11,12198.79,13130.89,13193.35,13379.37,13787.26,14289.63,..,..,..
Mauritania,MRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.698929048429892,0.750609235741574,0.693248309692946,0.755261146125572,0.901672993396212,0.805179804979898,0.837905632551806,0.862900612356909,0.9008293853187,..,..,..
Mauritius,MUS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,12.01,11.45,11.39,10.59,11.49,10.33,9.42,9.19,8.94,..,..,..
Mauritius,MUS,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,5835.308,5994.153,6123.672,6329.031,6375.658,6531.426,6726.405,6742.294,6851.641,..,..,..
Mauritius,MUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.90561192714172,2.96604298811513,3.0334015808964,3.13212269635048,3.13708562852198,3.19397406988515,3.30093079859214,3.26712257854443,3.29751420347931,..,..,..
Mexico,MEX,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,9.07,8.97,9.23,9.76,9.19,9.22,9.99,10.03,10.34,..,..,..
Mexico,MEX,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,662970.8,672118.6,658478.2,649410.4,667048.8,674001.6,671598.9,654251,653873,..,..,..
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.19099153861647,4.20241613756409,4.05605693192041,3.89235777422975,3.92537082241527,3.894979708601,3.83899013782711,3.64932674743511,3.59167752319055,..,..,..
"Micronesia, Fed. Sts.",FSM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.57,1.42,1.41,1.4,1.44,1.57,1.41,1.75,1.78,..,..,..
"Micronesia, Fed. Sts.",FSM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,190.708,202.379,212.951,218.554,226.005,253.655,257.503,258.654,261.04,..,..,..
"Micronesia, Fed. Sts.",FSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.09095627832825,1.19096015965703,1.26416779456583,1.30521719988259,1.354808061245,1.57925858539914,1.58924205378973,1.57488123033652,1.57300747896821,..,..,..
Moldova,MDA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,20.37,22.14,23.82,24.31,24.73,25.3,26.07,25.75,22.04,..,..,..
Moldova,MDA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,12815.27,12563.38,11690.14,12313.61,12547.46,12762.61,12747.63,13277.3,13387.47,..,..,..
Moldova,MDA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.91694442512127,2.84488750225499,2.5114021117949,2.69863514608188,2.82816016203229,2.90490891435674,2.92684095356072,3.15454733169253,3.32532099403053,..,..,..
Monaco,MCO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,4.04,2.97,3.01,3.34,3.55,3.39,3.19,3.26,3.32,..,..,..
Mongolia,MNG,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,35614.06,39003.82,41456.03,43920.46,45445.76,47856.97,50752,52641.02,56052.14,..,..,..
Mongolia,MNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.73241815230519,6.13873838836048,6.46156111815428,6.24288838830339,5.83543497274137,5.99850473089282,6.32277465011644,6.80965906666612,7.13831390006899,..,..,..
Montenegro,MNE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,42.77,45.86,49.34,45.95,42.96,43.89,37.77,40.6,38.74,..,..,..
Montenegro,MNE,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,3988.732,3748.548,3611.279,3512.326,3613.134,3399.906,3521.123,3736.383,3830.227,..,..,..
Montenegro,MNE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.08964019100792,3.7570032919702,3.64983008884317,3.567649281935,3.79179598784234,3.45603347565414,3.64251019886788,4.01830843084598,4.18164455619361,..,..,..
Morocco,MAR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,11.88,10.93,11.59,11.14,11.25,11.06,10.45,10.9,10.69,..,..,..
Morocco,MAR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,75750.98,77548.66,78042.91,79238.8,81462.89,80263.86,84987.49,86812.01,93084.13,..,..,..
Morocco,MAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.70019486258977,1.74129604584338,1.70373345952924,1.71369617616228,1.74194642988856,1.71804900547078,1.78795582034116,1.80818815976425,1.96887937134246,..,..,..
Mozambique,MOZ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,85.97,85.15,83.73,81.92,80.8,78.2,78.9,79.57,78.08,..,..,..
Mozambique,MOZ,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,27282.25,29048.38,30566.6,31681.09,31312.62,32146.85,32746.55,36118.52,35399.87,..,..,..
Mozambique,MOZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.141062315352072,0.150243321000158,0.166511357181811,0.186706680946947,0.205511658314348,0.262921374197087,0.252269549131185,0.23613814603228,0.247480691728196,..,..,..
Myanmar,MMR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,84.08,78.46,75.96,72.43,70.43,69.25,59.92,59.55,57.85,..,..,..
Myanmar,MMR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,89660.35,93552.98,96726.75,102260.8,105680.6,110092.1,124349.5,128140.6,133250.9,..,..,..
Myanmar,MMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1745754281967,0.238240390408375,0.268433311152939,0.33360460816868,0.369769614992043,0.421272122408643,0.621475062672193,0.625494460241476,0.692270988660452,..,..,..
Namibia,NAM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,31.46,31.74,30.55,30.09,28.99,29.33,29.94,30.66,30.69,..,..,..
Namibia,NAM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,17645.47,19188.67,12370.74,11618.34,11724.62,12298.82,12476.81,11612.7,10658.87,..,..,..
Namibia,NAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.55997636399449,1.62715054879652,1.71702555216352,1.76027563072865,1.83922225571077,1.77626980328422,1.80437244717141,1.75630175251904,1.72317672697785,..,..,..
Nauru,NRU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.05,0.07,0.06,0.05,0.1,0.18,0.6,0.66,0.61,..,..,..
Nauru,NRU,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,44.967,46.929,52.491,56.254,61.116,68.562,72.795,69.66,69.995,..,..,..
